 *, *, *,1pF,0,0,Samsung Electronics,CAP CER1pF 50V X7R 0402,Cut Tape (CT), - ,Active,50,236,2,
 *, *, *,330nF,0,0,Samsung Electronics,CAP CER330nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,193,
 *, *, *,2.2nF,0,0,Samsung Electronics,CAP CER2.2nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,194,
 *, *, *,220nF,0,0,Samsung Electronics,CAP CER220nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,195,
 *, *, *,150nF,0,0,Samsung Electronics,CAP CER150nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,196,
 *, *, *,220nF,0,0,Samsung Electronics,CAP CER220nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,197,
 *, *, *,2.2nf50VS0805,0,0,Samsung Electronics,CAP CER2.2nf50VS0805 V X7R 0805,Cut Tape (CT), - ,Active,50,236,198,
 *, *, *,470nF,0,0,Samsung Electronics,CAP CER470nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,199,
 *, *, *,220nF,0,0,Samsung Electronics,CAP CER220nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,200,
 *, *, *,470nF,0,0,Samsung Electronics,CAP CER470nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,201,
 *, *, *,330n50VS0805,0,0,Samsung Electronics,CAP CER330n50VS0805 V X7R 0805,Cut Tape (CT), - ,Active,50,236,202,
 *, *, *,10nF,0,0,Samsung Electronics,CAP CER10nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,203,
 *, *, *,100nF,0,0,Samsung Electronics,CAP CER100nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,204,
 *, *, *,0.5pF,0,0,Samsung Electronics,CAP CER0.5pF 25V X7R 0402,Cut Tape (CT), - ,Active,50,236,205,
 *, *, *,27pF,0,0,Samsung Electronics,CAP CER27pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,206,
 *, *, *,3.3pF,0,0,Samsung Electronics,CAP CER3.3pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,207,
 *, *, *,100nF,0,0,Samsung Electronics,CAP CER100nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,208,
 *, *, *,82pF,0,0,Samsung Electronics,CAP CER82pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,209,
 *, *, *,82pF,0,0,Samsung Electronics,CAP CER82pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,210,
 *, *, *,62pF,0,0,Samsung Electronics,CAP CER62pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,211,
 *, *, *,6.8pF,0,0,Samsung Electronics,CAP CER6.8pF 50V X7R 0201,Cut Tape (CT), - ,Active,50,236,212,
 *, *, *,5.6pF,0,0,Samsung Electronics,CAP CER5.6pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,213,
 *, *, *,3.3nF,0,0,Samsung Electronics,CAP CER3.3nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,214,
 *, *, *,25pF,0,0,Samsung Electronics,CAP CER25pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,215,
 *, *, *,25pF,0,0,Samsung Electronics,CAP CER25pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,216,
 *, *, *,2.7pF,0,0,Samsung Electronics,CAP CER2.7pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,217,
 *, *, *,2.7pF,0,0,Samsung Electronics,CAP CER2.7pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,218,
 *, *, *,2.5pF,0,0,Samsung Electronics,CAP CER2.5pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,219,
 *, *, *,2.5pF,0,0,Samsung Electronics,CAP CER2.5pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,220,
 *, *, *,2.2pF,0,0,Samsung Electronics,CAP CER2.2pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,221,
 *, *, *,16pF,0,0,Samsung Electronics,CAP CER16pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,222,
 *, *, *,1.8pF,0,0,Samsung Electronics,CAP CER1.8pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,223,
 *, *, *,1.2pF,0,0,Samsung Electronics,CAP CER1.2pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,224,
 *, *, *,3pF,0,0,Samsung Electronics,CAP CER3pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,225,
 *, *, *,8pF,0,0,Samsung Electronics,CAP CER8pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,226,
 *, *, *,68pF,0,0,Samsung Electronics,CAP CER68pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,227,
 *, *, *,39pF,0,0,Samsung Electronics,CAP CER39pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,228,
 *, *, *,22nF,0,0,Samsung Electronics,CAP CER22nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,229,
 *, *, *,15nF,0,0,Samsung Electronics,CAP CER15nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,230,
 *, *, *,13pF,0,0,Samsung Electronics,CAP CER13pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,231,
 *, *, *,12nF,0,0,Samsung Electronics,CAP CER12nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,232,
 *, *, *,12nF,0,0,Samsung Electronics,CAP CER12nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,233,
 *, *, *,24pF,0,0,Samsung Electronics,CAP CER24pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,234,
 *, *, *,24pF,0,0,Samsung Electronics,CAP CER24pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,235,
 *, *, *,4.7pF,0,0,Samsung Electronics,CAP CER4.7pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,236,
 *, *, *,4.7pF,0,0,Samsung Electronics,CAP CER4.7pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,237,
 *, *, *,4.7pF,0,0,Samsung Electronics,CAP CER4.7pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,238,
 *, *, *,2pF,0,0,Samsung Electronics,CAP CER2pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,239,
 *, *, *,18nF,0,0,Samsung Electronics,CAP CER18nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,240,
 *, *, *,150pF,0,0,Samsung Electronics,CAP CER150pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,241,
 *, *, *,150pF,0,0,Samsung Electronics,CAP CER150pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,242,
 *, *, *,120pF,0,0,Samsung Electronics,CAP CER120pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,243,
 *, *, *,120nF,0,0,Samsung Electronics,CAP CER120nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,244,
 *, *, *,1.5pF,0,0,Samsung Electronics,CAP CER1.5pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,245,
 *, *, *,5pF,0,0,Samsung Electronics,CAP CER5pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,246,
 *, *, *,18nF,0,0,Samsung Electronics,CAP CER18nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,247,
 *, *, *,22uF,0,0,Samsung Electronics,CAP CER22uF 6.3V X7R 0805,Cut Tape (CT), - ,Active,50,236,248,
 *, *, *,100uF,0,0,Samsung Electronics,CAP CER100uF 6.3V X7R 0805,Cut Tape (CT), - ,Active,50,236,249,
 *, *, *,4.7uF,0,0,Samsung Electronics,CAP CER4.7uF 16V X7R 1206,Cut Tape (CT), - ,Active,50,236,250,
 *, *, *,1uF,0,0,Samsung Electronics,CAP CER1uF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,251,
 *, *, *,22uF,0,0,Samsung Electronics,CAP CER22uF 16V X7R 1206,Cut Tape (CT), - ,Active,50,236,252,
 *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 6.3V X7R 1206,Cut Tape (CT), - ,Active,50,236,253,
 *, *, *,2.2uF,0,0,Samsung Electronics,CAP CER2.2uF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,254,
 *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 16V X7R 0603,Cut Tape (CT), - ,Active,50,236,255,
 *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,256,
 *, *, *,2.2uF,0,0,Samsung Electronics,CAP CER2.2uF 10V X7R 0805,Cut Tape (CT), - ,Active,50,236,257,
 *, *, *,3.3uF,0,0,Samsung Electronics,CAP CER3.3uF 25V X7R 0805,Cut Tape (CT), - ,Active,50,236,258,
 *, *, *,2.2uF,0,0,Samsung Electronics,CAP CER2.2uF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,259,
 *, *, *,100uF,0,0,Samsung Electronics,CAP CER100uF 10V X7R 1206,Cut Tape (CT), - ,Active,50,236,260,
 *, *, *,1uF,0,0,Samsung Electronics,CAP CER1uF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,261,
 *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 16V X7R 1206,Cut Tape (CT), - ,Active,50,236,262,
 *, *, *,33nF,0,0,Samsung Electronics,CAP CER33nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,263,
 *, *, *,62pF,0,0,Samsung Electronics,CAP CER62pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,264,
 *, *, *,16pF,0,0,Samsung Electronics,CAP CER16pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,265,
 *, *, *,16pF,0,0,Samsung Electronics,CAP CER16pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,266,
 *, *, *,13pF,0,0,Samsung Electronics,CAP CER13pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,267,
 *, *, *,160pF,0,0,Samsung Electronics,CAP CER160pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,268,
 *, *, *,3.9pF,0,0,Samsung Electronics,CAP CER3.9pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,269,
 *, *, *,120pF,0,0,Samsung Electronics,CAP CER120pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,270,
 *, *, *,110pF,0,0,Samsung Electronics,CAP CER110pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,271,
 *, *, *,22uF,0,0,Samsung Electronics,CAP CER22uF 35V X7R 0805,Cut Tape (CT), - ,Active,50,236,272,
 *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,273,
 *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF  1210 X7R ,Cut Tape (CT), - ,Active,50,236,274,
 *, *, *,1uF,0,0,Samsung Electronics,CAP CER1uF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,275,
 *, *, *,27pF,0,0,Samsung Electronics,CAP CER27pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,276,
 *, *, *,3.3pF,0,0,Samsung Electronics,CAP CER3.3pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,277,
 *, *, *,2.7nF,0,0,Samsung Electronics,CAP CER2.7nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,278,
 *, *, *,6pF,0,0,Samsung Electronics,CAP CER6pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,279,
 *, *, *,6.8pF,0,0,Samsung Electronics,CAP CER6.8pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,280,
 *, *, *,51pF,0,0,Samsung Electronics,CAP CER51pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,281,
 *, *, *,5.6pF,0,0,Samsung Electronics,CAP CER5.6pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,282,
 *, *, *,43pF,0,0,Samsung Electronics,CAP CER43pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,283,
 *, *, *,43pF,0,0,Samsung Electronics,CAP CER43pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,284,
 *, *, *,1.2pF,0,0,Samsung Electronics,CAP CER1.2pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,285,
 *, *, *,0.5pF,0,0,Samsung Electronics,CAP CER0.5pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,286,
 *, *, *,1pF,0,0,Samsung Electronics,CAP CER1pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,287,
 *, *, *,68pF,0,0,Samsung Electronics,CAP CER68pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,288,
 *, *, *,39pF,0,0,Samsung Electronics,CAP CER39pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,289,
 *, *, *,39pF,0,0,Samsung Electronics,CAP CER39pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,290,
 *, *, *,13pF,0,0,Samsung Electronics,CAP CER13pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,291,
 *, *, *,3.9pF,0,0,Samsung Electronics,CAP CER3.9pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,292,
 *, *, *,15pF,0,0,Samsung Electronics,CAP CER15pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,293,
 *, *, *,12pF,0,0,Samsung Electronics,CAP CER12pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,294,
 *, *, *,1.5pF,0,0,Samsung Electronics,CAP CER1.5pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,295,
 *, *, *,56pF,0,0,Samsung Electronics,CAP CER56pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,296,
 *, *, *,27pF,0,0,Samsung Electronics,CAP CER27pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,297,
 *, *, *,15nF,0,0,Samsung Electronics,CAP CER15nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,298,
 *, *, *,4.7uF,0,0,Samsung Electronics,CAP CER4.7uF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,299,
 *, *, *,4.7nF,0,0,Samsung Electronics,CAP CER4.7nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,300,
 *, *, *,3pF,0,0,Samsung Electronics,CAP CER3pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,301,
 *, *, *,47pF,0,0,Samsung Electronics,CAP CER47pF 50V X7R 01206,Cut Tape (CT), - ,Active,50,236,302,
 *, *, *,2pF,0,0,Samsung Electronics,CAP CER2pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,303,
 *, *, *,130pF,0,0,Samsung Electronics,CAP CER130pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,304,
 *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 25V X7R 0805,Cut Tape (CT), - ,Active,50,236,305,
 *, *, *,4.7uF,0,0,Samsung Electronics,CAP CER4.7uF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,306,
 *, *, *,30pF,0,0,Samsung Electronics,CAP CER30pF 25V X7R 0603,Cut Tape (CT), - ,Active,50,236,307,
 *, *, *,33nF,0,0,Samsung Electronics,CAP CER33nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,308,
 *, *, *,2.7nF,0,0,Samsung Electronics,CAP CER2.7nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,309,
 *, *, *,2.7nF,0,0,Samsung Electronics,CAP CER2.7nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,310,
 *, *, *,4.7nF,0,0,Samsung Electronics,CAP CER4.7nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,311,
 *, *, *,6pF,0,0,Samsung Electronics,CAP CER6pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,312,
 *, *, *,5.6pF,0,0,Samsung Electronics,CAP CER5.6pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,313,
 *, *, *,2.7pF,0,0,Samsung Electronics,CAP CER2.7pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,314,
 *, *, *,2.2pF,0,0,Samsung Electronics,CAP CER2.2pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,315,
 *, *, *,2.2pF,0,0,Samsung Electronics,CAP CER2.2pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,316,
 *, *, *,1.8pF,0,0,Samsung Electronics,CAP CER1.8pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,317,
 *, *, *,68pF,0,0,Samsung Electronics,CAP CER68pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,318,
 *, *, *,47pF,0,0,Samsung Electronics,CAP CER47pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,319,
 *, *, *,47pF,0,0,Samsung Electronics,CAP CER47pF 50V X7R 00603,Cut Tape (CT), - ,Active,50,236,320,
 *, *, *,47nF,0,0,Samsung Electronics,CAP CER47nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,321,
 *, *, *,18nF,0,0,Samsung Electronics,CAP CER18nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,322,
 *, *, *,18pF,0,0,Samsung Electronics,CAP CER18pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,323,
 *, *, *,12nF,0,0,Samsung Electronics,CAP CER12nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,324,
 *, *, *,30pF,0,0,Samsung Electronics,CAP CER30pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,325,
 *, *, *,6pF,0,0,Samsung Electronics,CAP CER6pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,326,
 *, *, *,1.2pF,0,0,Samsung Electronics,CAP CER1.2pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,327,
 *, *, *,1.5pF,0,0,Samsung Electronics,CAP CER1.5pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,328,
 *, *, *,3.3nF,0,0,Samsung Electronics,CAP CER3.3nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,329,
 *, *, *,30pF,0,0,Samsung Electronics,CAP CER30pF 50V X7R 805,Cut Tape (CT), - ,Active,50,236,330,
 *, *, *,4.7nF,0,0,Samsung Electronics,CAP CER4.7nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,331,
 *, *, *,9pF,0,0,Samsung Electronics,CAP CER9pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,332,
 *, *, *,6.8pF,0,0,Samsung Electronics,CAP CER6.8pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,333,
 *, *, *,1.8pF,0,0,Samsung Electronics,CAP CER1.8pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,334,
 *, *, *,0.5pF,0,0,Samsung Electronics,CAP CER0.5pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,335,
 *, *, *,0.5pF,0,0,Samsung Electronics,CAP CER0.5pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,336,
 *, *, *,3pF,0,0,Samsung Electronics,CAP CER3pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,337,
 *, *, *,1pF,0,0,Samsung Electronics,CAP CER1pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,338,
 *, *, *,2pF,0,0,Samsung Electronics,CAP CER2pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,339,
 *, *, *,120pF,0,0,Samsung Electronics,CAP CER120pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,340,
 *, *, *,20pF,0,0,Samsung Electronics,CAP CER20pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,341,
 *, *, *,3.3nF,0,0,Samsung Electronics,CAP CER3.3nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,342,
 *, *, *,18pF,0,0,Samsung Electronics,CAP CER18pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,343,
 *, *, *,12pF,0,0,Samsung Electronics,CAP CER12pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,344,
 *, *, *,1uF,0,0,Samsung Electronics,CAP CER1uF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,345,
 *, *, *,3.3pF,0,0,Samsung Electronics,CAP CER3.3pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,346,
 *, *, *,82pF,0,0,Samsung Electronics,CAP CER82pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,347,
 *, *, *,8pF,0,0,Samsung Electronics,CAP CER8pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,348,
 *, *, *,15nF,0,0,Samsung Electronics,CAP CER15nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,349,
 *, *, *,22nF,0,0,Samsung Electronics,CAP CER22nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,350,
 *, *, *,6.8pF,0,0,Samsung Electronics,CAP CER6.8pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,351,
 *, *, *,22nF,0,0,Samsung Electronics,CAP CER22nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,352,
 *, *, *,33nF,0,0,Samsung Electronics,CAP CER33nF 50V X7R 0805X7R,Cut Tape (CT), - ,Active,50,236,353,
 *, *, *,15pF,0,0,Samsung Electronics,CAP CER15pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,354,
 *, *, *,33pF,0,0,Samsung Electronics,CAP CER33pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,355,
 *, *, *,1nF,0,0,Samsung Electronics,CAP CER1nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,356,
 *, *, *,1pF,0,0,Samsung Electronics,CAP CER1pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,357,
 *, *, *,47nF,0,0,Samsung Electronics,CAP CER47nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,358,
 *, *, *,18pF,0,0,Samsung Electronics,CAP CER18pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,359,
 *, *, *,33pF,0,0,Samsung Electronics,CAP CER33pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,360,
 *, *, *,12pF,0,0,Samsung Electronics,CAP CER12pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,361,
 *, *, *,15pF,0,0,Samsung Electronics,CAP CER15pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,362,
 *, *, *,47nF,0,0,Samsung Electronics,CAP CER47nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,363,
 *, *, *,20pF,0,0,Samsung Electronics,CAP CER20pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,364,
 *, *, *,22pF,0,0,Samsung Electronics,CAP CER22pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,365,
 *, *, *,20pF,0,0,Samsung Electronics,CAP CER20pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,366,
 *, *, *,100pF,0,0,Samsung Electronics,CAP CER100pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,367,
 *, *, *,33pF,0,0,Samsung Electronics,CAP CER33pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,368,
 *, *, *,10pF,0,0,Samsung Electronics,CAP CER10pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,236,369,
 *, *, *,120nF,0,0,Samsung Electronics,CAP CER120nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,370,
 *, *, *,150pF,0,0,Samsung Electronics,CAP CER150pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,371,
 *, *, *,10pF,0,0,Samsung Electronics,CAP CER10pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,372,
 *, *, *,1nF,0,0,Samsung Electronics,CAP CER1nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,373,
 *, *, *,10nF,0,0,Samsung Electronics,CAP CER10nF 50V X7R 1206X7R,Cut Tape (CT), - ,Active,50,236,374,
 *, *, *,100pF,0,0,Samsung Electronics,CAP CER100pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,375,
 *, *, *,10nF,0,0,Samsung Electronics,CAP CER10nF 50V X7R 0805X7R,Cut Tape (CT), - ,Active,50,236,376,
 *, *, *,100pF,0,0,Samsung Electronics,CAP CER100pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,377,
 *, *, *,100nF,0,0,Samsung Electronics,CAP CER100nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,378,
 *, *, *,1nF,0,0,Samsung Electronics,CAP CER1nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,379,
 *, *, *,22pF,0,0,Samsung Electronics,CAP CER22pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,380,
 *, *, *,100nF,0,0,Samsung Electronics,CAP CER100nF 50V X7R 0603X7R,Cut Tape (CT), - ,Active,50,236,381,
 *, *, *,22pF,0,0,Samsung Electronics,CAP CER22pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,236,382,
 *, *, *,22nF,0,0,Samsung Electronics,CAP CER22nF 1000V X7R 1210,Cut Tape (CT), - ,Active,50,236,383,
 *, *, *,10pF,0,0,Samsung Electronics,CAP CER10pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,384,
 *, *, *,10nF,0,0,Samsung Electronics,CAP CER10nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,236,385,
